ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
hebrew-1234_toshoutinexultationtorejoice-1,,hebrew,1234_toshoutinexultationtorejoice,gyl,gjl,g j l,,,230,,^ g j l $,default
ammonite-1233_torejoice-1,,ammonite,1233_torejoice,gl,gl,g l,,,230,,^ g l $,default
pc-679_rain-1,,pc,679_rain,*gašm-,gaʃm-,g a ʃ m,,,231,,^ g a ʃ m - $,default
ugaritic-1235_raindownpour-1,,ugaritic,1235_raindownpour,gšm,gʃm,g ʃ m,,,231,,^ g ʃ m $,default
hebrew-679_rain-2,,hebrew,679_rain,gäšäm,gæʃæm,g æ ʃ æ m,,,231,,^ g æ ʃ æ m $,default
pc-1236_wineorolivepress-1,,pc,1236_wineorolivepress,*gin-t-,gin-t-,g i n t,,,232,,^ g i n - t - $,default
ugaritic-1237_wineorolivepressfarmsteadestate-1,,ugaritic,1237_wineorolivepressfarmsteadestate,gt,gt,g t,,,232,,^ g t $,default
hebrew-1238_winepress-1,,hebrew,1238_winepress,gat,gat,g a t,,,232,,^ g a t $,default
pc-1239_tohittostrike-1,,pc,1239_tohittostrike,*hlm,hlm,h l m,,,233,,^ h l m $,default
ugaritic-662_tohit-1,,ugaritic,662_tohit,hlm,hlm,h l m,,,233,,^ h l m $,default
phoenician-1240_struckcoinagecoinmint-1,,phoenician,1240_struckcoinagecoinmint,mhlm,mhlm,m h l m,,,233,,^ m h l m $,default
hebrew-1241_tostriketobeat-1,,hebrew,1241_tostriketobeat,hlm,hlm,h l m,,,233,,^ h l m $,default
pc-1242_crowd-1,,pc,1242_crowd,*hamull-at-,hamull-at-,h a m u l l a t,,,234,,^ h a m u l l - a t - $,default
ugaritic-1243_multitude-1,,ugaritic,1243_multitude,hmlt,hmlt,h m l t,,,234,,^ h m l t $,default
hebrew-1242_crowd-1,,hebrew,1242_crowd,hămullā,hămullaː,h ă m u l l aː,,,234,,^ h ă m u l l aː $,default
pc-1147_mountain-1,,pc,1147_mountain,*harr-,harr-,h a r r,,,235,,^ h a r r - $,default
ugaritic-1147_mountain-2,,ugaritic,1147_mountain,hr,hr,h r,,,235,,^ h r $,default
amarnacanaanite-1147_mountain-1,,amarnacanaanite,1147_mountain,ḫa-ar-ri,xa-ar-ri,x a a r r i,,,235,,^ x a - a r - r i $,default
phoenician-1147_mountain-1,,phoenician,1147_mountain,hr,hr,h r,,,235,,^ h r $,default
hebrew-1147_mountain-1,,hebrew,1147_mountain,har,har,h a r,,,235,,^ h a r $,default
pc-1244_newmoonmonth-1,,pc,1244_newmoonmonth,*ḥudṯ-,ħudθ-,ħ u d θ,,,236,,^ ħ u d θ - $,default
ugaritic-1245_newmoon-1,,ugaritic,1245_newmoon,ḥdṯ,ħdθ,ħ d θ,,,236,,^ ħ d θ $,default
phoenician-547_newmoonmonth-1,,phoenician,547_newmoonmonth,ḥdš,ħdʃ,ħ d ʃ,,,236,,^ ħ d ʃ $,default
hebrew-547_newmoonmonth-1,,hebrew,547_newmoonmonth,ḥōdäš,ħoːdæʃ,ħ oː d æ ʃ,,,236,,^ ħ oː d æ ʃ $,default
pc-1202_window-2,,pc,1202_window,*ḥallān-,ħallaːn-,ħ a l l aː n,,,237,,^ ħ a l l aː n - $,default
ugaritic-1202_window-1,,ugaritic,1202_window,ḥln,ħln,ħ l n,,,237,,^ ħ l n $,default
hebrew-1202_window-1,,hebrew,1202_window,ḥallōn,ħalloːn,ħ a l l oː n,,,237,,^ ħ a l l oː n $,default
pc-1246_wall-1,,pc,1246_wall,*ḥāmiy-(a)t-,ħaːmij-t-,ħ aː m i j t,,,238,,^ ħ aː m i j - t - $,default
ugaritic-1246_wall-1,,ugaritic,1246_wall,ḥmt,ħmt,ħ m t,,,238,,^ ħ m t $,default
amarnacanaanite-1247_wallfortress-1,,amarnacanaanite,1247_wallfortress,ḫu(!)-mi-tu,xu-mi-tu,x u m i t u,,,238,,^ x u - m i - t u $,default
phoenician-1247_wallfortress-1,,phoenician,1247_wallfortress,ḥmyt,ħmjt,ħ m j t,,,238,,^ ħ m j t $,default
hebrew-1248_citywall-1,,hebrew,1248_citywall,ḥōmā,ħoːmaː,ħ oː m aː,,,238,,^ ħ oː m aː $,default
moabite-1247_wallfortress-1,,moabite,1247_wallfortress,ḥmt,ħmt,ħ m t,,,238,,^ ħ m t $,default
arabic-1249_massofstoneswithwhichawelliscasedallthestonesofthecasingofawellmatchingoneanother-1,,arabic,1249_massofstoneswithwhichawelliscasedallthestonesofthecasingofawellmatchingoneanother,ḥāmiyat-,ħaːmijat-,ħ aː m i j a t,,,238,,^ ħ aː m i j a t - $,default
arabic-1250_hofraumcourtyard-1,,arabic,1250_hofraumcourtyard,ḥāmiyeh,ħaːmijeh,ħ aː m i j e h,,,238,,^ ħ aː m i j e h $,default
qatabanian-1246_wall-1,,qatabanian,1246_wall,tḥmy,tħmj,t ħ m j,,,238,,^ t ħ m j $,default
pc-1251_artisan-1,,pc,1251_artisan,*ḥarraš-/*ḥaraš-,ħarraʃ-,ħ a r r a ʃ,,,239,,^ ħ a r r a ʃ - $,default
ugaritic-1252_craftsmanmanualworkerartisanbuilder-1,,ugaritic,1252_craftsmanmanualworkerartisanbuilder,ḥrš,ħrʃ,ħ r ʃ,,,239,,^ ħ r ʃ $,default
phoenician-1253_handicraftsmanartisan-1,,phoenician,1253_handicraftsmanartisan,ḥrš,ħrʃ,ħ r ʃ,,,239,,^ ħ r ʃ $,default
hebrew-1254_craftsman-1,,hebrew,1254_craftsman,ḥārāš,ħaːraːʃ,ħ aː r aː ʃ,,,239,,^ ħ aː r aː ʃ $,default
pc-1255_tofulltowashclothes-1,,pc,1255_tofulltowashclothes,*kbs,kbs,k b s,,,240,,^ k b s $,default
ugaritic-1256_fullerlaunderer-1,,ugaritic,1256_fullerlaunderer,"kbs, kbs̀",kbs,k b s,,,240,,^ k b s $,default
phoenician-1257_fuller-1,,phoenician,1257_fuller,kbs,kbs,k b s,,,240,,^ k b s $,default
hebrew-1258_pitofulltoclean-1,,hebrew,1258_pitofulltoclean,kbs,kbs,k b s,,,240,,^ k b s $,default
hebrew-1257_fuller-1,,hebrew,1257_fuller,kōbēs,koːbeːs,k oː b eː s,,,240,,^ k oː b eː s $,default
pc-1259_speltgrainsimilartowheat-1,,pc,1259_speltgrainsimilartowheat,*kussam-t-,kussam-t-,k u s s a m t,,,241,,^ k u s s a m - t - $,default
ugaritic-1260_speltemmerwheat-1,,ugaritic,1260_speltemmerwheat,"ksm, ks̀m",ksm,k s m,,,241,,^ k s m $,default
hebrew-1260_speltemmerwheat-1,,hebrew,1260_speltemmerwheat,kussämät,kussæmæt,k u s s æ m æ t,,,241,,^ k u s s æ m æ t $,default
pc-1261_tosleeptostaythenight-1,,pc,1261_tosleeptostaythenight,*lyn,ljn,l j n,,,242,,^ l j n $,default
ugaritic-1261_tosleeptostaythenight-1,,ugaritic,1261_tosleeptostaythenight,ln,ln,l n,,,242,,^ l n $,default
phoenician-274_tospendthenight-1,,phoenician,274_tospendthenight,ytlnn,jtlnn,j t l n n,,,242,,^ j t l n n $,default
hebrew-1262_tospendthenighttostayovernight-1,,hebrew,1262_tospendthenighttostayovernight,lyn,ljn,l j n,,,242,,^ l j n $,default
pc-1263_down-1,,pc,1263_down,*maṭṭ-,matˤtˤ-,m a tˤ tˤ,,,243,,^ m a tˤ tˤ - $,default
phoenician-1264_whatisbelow-1,,phoenician,1264_whatisbelow,mṭ,mtˤ,m tˤ,,,243,,^ m tˤ $,default
hebrew-1265_beneathdownwards-1,,hebrew,1265_beneathdownwards,máṭṭā,mátˤtˤaː,m á tˤ tˤ aː,,,243,,^ m á tˤ tˤ aː $,default
pc-1266_bed-1,,pc,1266_bed,*mVṭṭ-at-,m-tˤtˤ-at-,m tˤ tˤ a t,,,244,,^ m - tˤ tˤ - a t - $,default
ugaritic-1267_bedordownwards-1,,ugaritic,1267_bedordownwards,mṭh,mtˤh,m tˤ h,,,244,,^ m tˤ h $,default
hebrew-1268_couchbed-1,,hebrew,1268_couchbed,miṭṭā,mitˤtˤaː,m i tˤ tˤ aː,,,244,,^ m i tˤ tˤ aː $,default
pcs-1269_tostretchdown-1,,pcs,1269_tostretchdown,*nṭw,ntˤw,n tˤ w,,,245,,^ n tˤ w $,default
hebrew-1270_tospreadouttobowdownlowtostretchout-1,,hebrew,1270_tospreadouttobowdownlowtostretchout,nṭy,ntˤj,n tˤ j,,,245,,^ n tˤ j $,default
jewishpalestinianaramaic-1271_tobendover-1,,jewishpalestinianaramaic,1271_tobendover,nṭy,ntˤj,n tˤ j,,,245,,^ n tˤ j $,default
arabic-1272_tostretchoutarope-1,,arabic,1272_tostretchoutarope,nṭw,ntˤw,n tˤ w,,,245,,^ n tˤ w $,default
pc-1273_boylad-1,,pc,1273_boylad,*naˁr-,naʕr-,n a ʕ r,,,246,,^ n a ʕ r - $,default
ugaritic-1274_boyladassistantservinglad-1,,ugaritic,1274_boyladassistantservinglad,nˁr,nʕr,n ʕ r,,,246,,^ n ʕ r $,default
ugaritic-1275_maidservant-1,,ugaritic,1275_maidservant,nˁrt,nʕrt,n ʕ r t,,,246,,^ n ʕ r t $,default
phoenician-1276_youngboy-1,,phoenician,1276_youngboy,nˁr,nʕr,n ʕ r,,,246,,^ n ʕ r $,default
hebrew-1277_ladadolescent-1,,hebrew,1277_ladadolescent,naˁar,naʕar,n a ʕ a r,,,246,,^ n a ʕ a r $,default
hebrew-1278_youngunmarriedgirl-1,,hebrew,1278_youngunmarriedgirl,naˁărā,naʕăraː,n a ʕ ă r aː,,,246,,^ n a ʕ ă r aː $,default
ammonite-1276_youngboy-1,,ammonite,1276_youngboy,nˁr,nʕr,n ʕ r,,,246,,^ n ʕ r $,default
pc-1279_springstream-1,,pc,1279_springstream,*nabk-,nabk-,n a b k,,,247,,^ n a b k - $,default
ugaritic-1280_fountainspring-1,,ugaritic,1280_fountainspring,nbk,nbk,n b k,,,247,,^ n b k $,default
ugaritic-1280_fountainspring-2,,ugaritic,1280_fountainspring,"nbk, npk",nbk,n b k,,,247,,^ n b k $,default
hebrew-1281_sourceoftherivers-1,,hebrew,1281_sourceoftherivers,mibbəkī nəhārōt,mibbəkiː,m i b b ə k iː,,,247,,^ m i b b ə k iː $,default
hebrew-1282_source-1,,hebrew,1282_source,nēbäk,neːbæk,n eː b æ k,,,247,,^ n eː b æ k $,default
hebrew-1283_sourcesofthesea-1,,hebrew,1283_sourcesofthesea,nibkē yām,nibkeː,n i b k eː,,,247,,^ n i b k eː $,default
pc-1284_honey-1,,pc,1284_honey,*nub-t-,nub-t-,n u b t,,,248,,^ n u b - t - $,default
ugaritic-1284_honey-1,,ugaritic,1284_honey,nbt,nbt,n b t,,,248,,^ n b t $,default
phoenician-1284_honey-1,,phoenician,1284_honey,npt,npt,n p t,,,248,,^ n p t $,default
hebrew-1284_honey-1,,hebrew,1284_honey,nōpät,noːpæt,n oː p æ t,,,248,,^ n oː p æ t $,default
ps-1285_bee-1,,ps,1285_bee,*nūb(-at)-,nuːb-,n uː b,,,249,,^ n uː b - $,default
akkadian-1285_bee-1,,akkadian,1285_bee,nūbtu,nuːbtu,n uː b t u,,,249,,^ n uː b t u $,default
ebla-1286_sumnamnadudu-1,,ebla,1286_sumnamnadudu,nu-bí-a-núm,nu-bí-a-núm,n u b í a n ú m,,,249,,^ n u - b í - a - n ú m $,default
arabic-1285_bee-1,,arabic,1285_bee,nūb-,nuːb-,n uː b,,,249,,^ n uː b - $,default
geez-1285_bee-1,,geez,1285_bee,nəhb,nəhb,n ə h b,,,249,,^ n ə h b $,default
tigre-1285_bee-1,,tigre,1285_bee,nəhəb,nəhəb,n ə h ə b,,,249,,^ n ə h ə b $,default
tigrinya-1285_bee-1,,tigrinya,1285_bee,nəhbi,nəhbi,n ə h b i,,,249,,^ n ə h b i $,default
amharic-1285_bee-1,,amharic,1285_bee,nəb,nəb,n ə b,,,249,,^ n ə b $,default
argobba-1285_bee-1,,argobba,1285_bee,nəb,nəb,n ə b,,,249,,^ n ə b $,default
argobba-1285_bee-2,,argobba,1285_bee,nəw,nəw,n ə w,,,249,,^ n ə w $,default
gafat-1285_bee-1,,gafat,1285_bee,nəbʷä,nəbʷæ,n ə bʷ æ,,,249,,^ n ə bʷ æ $,default
gafat-1285_bee-2,,gafat,1285_bee,nəbu-wan,nəbu-wan,n ə b u w a n,,,249,,^ n ə b u - w a n $,default
chaha-1285_bee-1,,chaha,1285_bee,nəb,nəb,n ə b,,,249,,^ n ə b $,default
ezha-1285_bee-1,,ezha,1285_bee,nəb,nəb,n ə b,,,249,,^ n ə b $,default
endegen-1285_bee-1,,endegen,1285_bee,nəw,nəw,n ə w,,,249,,^ n ə w $,default
ennemor-1285_bee-1,,ennemor,1285_bee,nəḇ,nəḇ,n ə b̠,,,249,,^ n ə ḇ $,default
ennemor-1285_bee-2,,ennemor,1285_bee,nəm̱,nəm̱,n ə m̠,,,249,,^ n ə m̱ $,default
gyeto-1285_bee-1,,gyeto,1285_bee,nəḇ,nəḇ,n ə b̠,,,249,,^ n ə ḇ $,default
muher-1285_bee-1,,muher,1285_bee,nəb,nəb,n ə b,,,249,,^ n ə b $,default
masqan-1285_bee-1,,masqan,1285_bee,nəb,nəb,n ə b,,,249,,^ n ə b $,default
gogot-1285_bee-1,,gogot,1285_bee,nəb,nəb,n ə b,,,249,,^ n ə b $,default
soddo-1285_bee-1,,soddo,1285_bee,nəb,nəb,n ə b,,,249,,^ n ə b $,default
mehri-1285_bee-1,,mehri,1285_bee,nūbôt,nuːbôt,n uː b ô t,,,249,,^ n uː b ô t $,default
jibbali-1285_bee-1,,jibbali,1285_bee,nibbɔ́t,nibbɔ́t,n i b b ɔ́ t,,,249,,^ n i b b ɔ́ t $,default
parm-696_toflee-1,,parm,696_toflee,*ḳrḳ,qˤrqˤ,qˤ r qˤ,,,250,,^ qˤ r qˤ $,default
deiralla-696_toflee-1,,deiralla,696_toflee,ḳrḳ,qˤrqˤ,qˤ r qˤ,,,250,,^ qˤ r qˤ $,default
oldaramaic-1287_tofleetofly-1,,oldaramaic,1287_tofleetofly,ḳrḳ,qˤrqˤ,qˤ r qˤ,,,250,,^ qˤ r qˤ $,default
jewishpalestinianaramaic-1287_tofleetofly-1,,jewishpalestinianaramaic,1287_tofleetofly,ˁrḳ,ʕrqˤ,ʕ r qˤ,,,250,,^ ʕ r qˤ $,default
syriac-1288_tofleetoescape-1,,syriac,1288_tofleetoescape,ˁrḳ,ʕrqˤ,ʕ r qˤ,,,250,,^ ʕ r qˤ $,default
mandaic-1289_toescapefleefromevade-1,,mandaic,1289_toescapefleefromevade,ˁrḳ,ʕrqˤ,ʕ r qˤ,,,250,,^ ʕ r qˤ $,default
mlahso-1290_fliehentoflee-1,,mlahso,1290_fliehentoflee,ˁrḳ,ʕrqˤ,ʕ r qˤ,,,250,,^ ʕ r qˤ $,default
pc-1225_tospeak-2,,pc,1225_tospeak,*mll,mll,m l l,,,251,,^ m l l $,default
hebrew-1225_tospeak-2,,hebrew,1225_tospeak,mll,mll,m l l,,,251,,^ m l l $,default
oldaramaic-1225_tospeak-1,,oldaramaic,1225_tospeak,mll,mll,m l l,,,251,,^ m l l $,default
biblicalaramaic-1225_tospeak-1,,biblicalaramaic,1225_tospeak,mll (pa.),mll,m l l,,,251,,^ m l l $,default
jewishpalestinianaramaic-1291_patospeaksay-1,,jewishpalestinianaramaic,1291_patospeaksay,mll,mll,m l l,,,251,,^ m l l $,default
syriac-1292_patotalk-1,,syriac,1292_patotalk,mll,mll,m l l,,,251,,^ m l l $,default
arabic-1293_ivqalahuwakutibatodictate-1,,arabic,1293_ivqalahuwakutibatodictate,"mll, mlw",mll,m l l,,,251,,^ m l l $,default
parm-1226_word-1,,parm,1226_word,*mill-at-,mill-at-,m i l l a t,,,252,,^ m i l l - a t - $,default
oldaramaic-1226_word-1,,oldaramaic,1226_word,"mlh, pl. mln",mlh,m l h,,,252,,^ m l h $,default
syriac-1294_wordthingaffaircasecause-1,,syriac,1294_wordthingaffaircasecause,melltā,melltaː,m e l l t aː,,,252,,^ m e l l t aː $,default
parm-1295_midst-1,,parm,1295_midst,*miṣˁ(-at)-,misˤʕ-,m i sˤ ʕ,,,253,,^ m i sˤ ʕ - $,default
samalian-1296_middle-1,,samalian,1296_middle,mṣˁh,msˤʕh,m sˤ ʕ h,,,253,,^ m sˤ ʕ h $,default
oldaramaic-1297_midstmiddle-1,,oldaramaic,1297_midstmiddle,mṣˁh,msˤʕh,m sˤ ʕ h,,,253,,^ m sˤ ʕ h $,default
jewishpalestinianaramaic-1296_middle-1,,jewishpalestinianaramaic,1296_middle,myṣˁh,mjsˤʕh,m j sˤ ʕ h,,,253,,^ m j sˤ ʕ h $,default
syriac-1298_middlemidst-1,,syriac,1298_middlemidst,mṣaˁtā,msˤaʕtaː,m sˤ a ʕ t aː,,,253,,^ m sˤ a ʕ t aː $,default
mandaic-1296_middle-1,,mandaic,1296_middle,"miṣia, miṣˁia",misˤia,m i sˤ i a,,,253,,^ m i sˤ i a $,default
maalula-1297_midstmiddle-1,,maalula,1297_midstmiddle,misti,misti,m i s t i,,,253,,^ m i s t i $,default
parm-1299_togodowntodescend-1,,parm,1299_togodowntodescend,*nḥt,nħt,n ħ t,,,254,,^ n ħ t $,default
oldaramaic-1300_todescend-1,,oldaramaic,1300_todescend,nḥt,nħt,n ħ t,,,254,,^ n ħ t $,default
biblicalaramaic-1301_tocomedown-1,,biblicalaramaic,1301_tocomedown,nḥt,nħt,n ħ t,,,254,,^ n ħ t $,default
jewishpalestinianaramaic-1302_togodowndescendfall-1,,jewishpalestinianaramaic,1302_togodowndescendfall,nḥt,nħt,n ħ t,,,254,,^ n ħ t $,default
jewishbabylonianaramaic-1303_todescendgodown-1,,jewishbabylonianaramaic,1303_todescendgodown,nḥt,nħt,n ħ t,,,254,,^ n ħ t $,default
syriac-1304_togodowntodescendtofalldownwardstodecrease-1,,syriac,1304_togodowntodescendtofalldownwardstodecrease,nḥt,nħt,n ħ t,,,254,,^ n ħ t $,default
maalula-1300_todescend-1,,maalula,1300_todescend,inḥeč,inħeč,i n ħ e č,,,254,,^ i n ħ e č $,default
turoyo-1305_stellensetzenlegenlandentoputplacelayland-1,,turoyo,1305_stellensetzenlegenlandentoputplacelayland,mḥt,mħt,m ħ t,,,254,,^ m ħ t $,default
turoyo-1306_iiitodropdown-1,,turoyo,1306_iiitodropdown,nḥt,nħt,n ħ t,,,254,,^ n ħ t $,default
pws-1307_under-1,,pws,1307_under,*taḥt-,taħt-,t a ħ t,,,255,,^ t a ħ t - $,default
ugaritic-1308_underbeneath-1,,ugaritic,1308_underbeneath,tḥt,tħt,t ħ t,,,255,,^ t ħ t $,default
phoenician-1307_under-1,,phoenician,1307_under,tḥt,tħt,t ħ t,,,255,,^ t ħ t $,default
hebrew-1309_belowunderneathwhatislocatedundemeath-1,,hebrew,1309_belowunderneathwhatislocatedundemeath,taḥat,taħat,t a ħ a t,,,255,,^ t a ħ a t $,default
oldaramaic-1310_underintheplaceofinsteadofinexchangefor-1,,oldaramaic,1310_underintheplaceofinsteadofinexchangefor,tḥt,tħt,t ħ t,,,255,,^ t ħ t $,default
officialaramaic-1310_underintheplaceofinsteadofinexchangefor-1,,officialaramaic,1310_underintheplaceofinsteadofinexchangefor,tḥt,tħt,t ħ t,,,255,,^ t ħ t $,default
officialaramaic-1310_underintheplaceofinsteadofinexchangefor-2,,officialaramaic,1310_underintheplaceofinsteadofinexchangefor,tḥt,tħt,t ħ t,,,255,,^ t ħ t $,default
demoticaramaic-1310_underintheplaceofinsteadofinexchangefor-1,,demoticaramaic,1310_underintheplaceofinsteadofinexchangefor,tḥt,tħt,t ħ t,,,255,,^ t ħ t $,default
palmyrean-1310_underintheplaceofinsteadofinexchangefor-1,,palmyrean,1310_underintheplaceofinsteadofinexchangefor,tḥt,tħt,t ħ t,,,255,,^ t ħ t $,default
nabataean-1310_underintheplaceofinsteadofinexchangefor-1,,nabataean,1310_underintheplaceofinsteadofinexchangefor,tḥt,tħt,t ħ t,,,255,,^ t ħ t $,default
syriac-1311_belowunder-1,,syriac,1311_belowunder,tḥet,tħet,t ħ e t,,,255,,^ t ħ e t $,default
mandaic-1312_beneathunderunderneathbelow-1,,mandaic,1312_beneathunderunderneathbelow,"atutia, tutia",atutia,a t u t i a,,,255,,^ a t u t i a $,default
arabic-1313_beneathbelowunder-1,,arabic,1313_beneathbelowunder,taḥta,taħta,t a ħ t a,,,255,,^ t a ħ t a $,default
sabaic-1314_beneathbelow-1,,sabaic,1314_beneathbelow,tḥt,tħt,t ħ t,,,255,,^ t ħ t $,default
minaean-1315_sousunder-1,,minaean,1315_sousunder,tḥt,tħt,t ħ t,,,255,,^ t ħ t $,default
qatabanian-1308_underbeneath-1,,qatabanian,1308_underbeneath,tḥthw,tħthw,t ħ t h w,,,255,,^ t ħ t h w $,default
geez-1311_belowunder-1,,geez,1311_belowunder,tāḥta,taːħta,t aː ħ t a,,,255,,^ t aː ħ t a $,default
tigre-936_downwards-1,,tigre,936_downwards,täḥat,tæħat,t æ ħ a t,,,255,,^ t æ ħ a t $,default
tigrinya-1316_underbelowbeneathinfra-1,,tigrinya,1316_underbelowbeneathinfra,təḥti,təħti,t ə ħ t i,,,255,,^ t ə ħ t i $,default
amharic-1317_belowdownthere-1,,amharic,1317_belowdownthere,tačč,tačč,t a č č,,,255,,^ t a č č $,default
harari-1318_downunder-1,,harari,1318_downunder,taḥay,taħaj,t a ħ a j,,,255,,^ t a ħ a j $,default
selti-1319_downunderbeneath-1,,selti,1319_downunderbeneath,tātä,taːtæ,t aː t æ,,,255,,^ t aː t æ $,default
wolane-1319_downunderbeneath-1,,wolane,1319_downunderbeneath,tat,tat,t a t,,,255,,^ t a t $,default
chaha-1319_downunderbeneath-1,,chaha,1319_downunderbeneath,tät,tæt,t æ t,,,255,,^ t æ t $,default
ezha-1319_downunderbeneath-1,,ezha,1319_downunderbeneath,tät,tæt,t æ t,,,255,,^ t æ t $,default
endegen-1319_downunderbeneath-1,,endegen,1319_downunderbeneath,taˀaččä/taˀačče,taʔaččæ,t a ʔ a č č æ,,,255,,^ t a ʔ a č č æ $,default
ennemor-1319_downunderbeneath-1,,ennemor,1319_downunderbeneath,taˀačä,taʔačæ,t a ʔ a č æ,,,255,,^ t a ʔ a č æ $,default
gyeto-1319_downunderbeneath-1,,gyeto,1319_downunderbeneath,tät,tæt,t æ t,,,255,,^ t æ t $,default
muher-1319_downunderbeneath-1,,muher,1319_downunderbeneath,tät,tæt,t æ t,,,255,,^ t æ t $,default
masqan-1319_downunderbeneath-1,,masqan,1319_downunderbeneath,tätte,tætte,t æ t t e,,,255,,^ t æ t t e $,default
soddo-1319_downunderbeneath-1,,soddo,1319_downunderbeneath,tatä,tatæ,t a t æ,,,255,,^ t a t æ $,default
pcs-1320_tobelow-1,,pcs,1320_tobelow,*ḥṭṭ,ħtˤtˤ,ħ tˤ tˤ,,,256,,^ ħ tˤ tˤ $,default
arabic-1321_toputdowntomakedescendtobelowtoabate-1,,arabic,1321_toputdowntomakedescendtobelowtoabate,ḥṭṭ,ħtˤtˤ,ħ tˤ tˤ,,,256,,^ ħ tˤ tˤ $,default
mehri-1322_tolaydown-1,,mehri,1322_tolaydown,ḥəṭ,ħətˤ,ħ ə tˤ,,,256,,^ ħ ə tˤ $,default
jibbali-1300_todescend-1,,jibbali,1300_todescend,ḥeṭṭ,ħetˤtˤ,ħ e tˤ tˤ,,,256,,^ ħ e tˤ tˤ $,default
ps-1323_togodown-1,,ps,1323_togodown,*wrd,wrd,w r d,,,257,,^ w r d $,default
akkadian-1323_togodown-1,,akkadian,1323_togodown,warādu,waraːdu,w a r aː d u,,,257,,^ w a r aː d u $,default
hebrew-1323_togodown-1,,hebrew,1323_togodown,yrd,jrd,j r d,,,257,,^ j r d $,default
geez-1323_togodown-1,,geez,1323_togodown,warada,warada,w a r a d a,,,257,,^ w a r a d a $,default
tigre-1323_togodown-1,,tigre,1323_togodown,warda,warda,w a r d a,,,257,,^ w a r d a $,default
tigrinya-1323_togodown-1,,tigrinya,1323_togodown,wärädä,wærædæ,w æ r æ d æ,,,257,,^ w æ r æ d æ $,default
amharic-1323_togodown-1,,amharic,1323_togodown,wärrädä,wærrædæ,w æ r r æ d æ,,,257,,^ w æ r r æ d æ $,default
argobba-1323_togodown-1,,argobba,1323_togodown,"wärräda, werräda",wærræda,w æ r r æ d a,,,257,,^ w æ r r æ d a $,default
harari-1323_togodown-1,,harari,1323_togodown,wåräda,wåræda,w ḁ r æ d a,,,257,,^ w å r æ d a $,default
selti-1323_togodown-1,,selti,1323_togodown,wärädä,wærædæ,w æ r æ d æ,,,257,,^ w æ r æ d æ $,default
wolane-1323_togodown-1,,wolane,1323_togodown,wärädä,wærædæ,w æ r æ d æ,,,257,,^ w æ r æ d æ $,default
zway-1323_togodown-1,,zway,1323_togodown,wärädä,wærædæ,w æ r æ d æ,,,257,,^ w æ r æ d æ $,default
chaha-1323_togodown-1,,chaha,1323_togodown,wändä,wændæ,w æ n d æ,,,257,,^ w æ n d æ $,default
chaha-1323_togodown-2,,chaha,1323_togodown,wänädä,wænædæ,w æ n æ d æ,,,257,,^ w æ n æ d æ $,default
ezha-1323_togodown-1,,ezha,1323_togodown,wändä,wændæ,w æ n d æ,,,257,,^ w æ n d æ $,default
ezha-1323_togodown-2,,ezha,1323_togodown,wännädä,wænnædæ,w æ n n æ d æ,,,257,,^ w æ n n æ d æ $,default
endegen-1323_togodown-1,,endegen,1323_togodown,wändä,wændæ,w æ n d æ,,,257,,^ w æ n d æ $,default
ennemor-1323_togodown-1,,ennemor,1323_togodown,wändä,wændæ,w æ n d æ,,,257,,^ w æ n d æ $,default
gyeto-1323_togodown-1,,gyeto,1323_togodown,wändä,wændæ,w æ n d æ,,,257,,^ w æ n d æ $,default
muher-1323_togodown-1,,muher,1323_togodown,wärrädä,wærrædæ,w æ r r æ d æ,,,257,,^ w æ r r æ d æ $,default
masqan-1323_togodown-1,,masqan,1323_togodown,wärrädä,wærrædæ,w æ r r æ d æ,,,257,,^ w æ r r æ d æ $,default
gogot-1323_togodown-1,,gogot,1323_togodown,wärrädä,wærrædæ,w æ r r æ d æ,,,257,,^ w æ r r æ d æ $,default
soddo-1323_togodown-1,,soddo,1323_togodown,wärrädä,wærrædæ,w æ r r æ d æ,,,257,,^ w æ r r æ d æ $,default
parm-1324_togoout-1,,parm,1324_togoout,*npḳ,npqˤ,n p qˤ,,,258,,^ n p qˤ $,default
deiralla-1324_togoout-1,,deiralla,1324_togoout,npḳ,npqˤ,n p qˤ,,,258,,^ n p qˤ $,default
oldaramaic-1324_togoout-1,,oldaramaic,1324_togoout,npḳ,npqˤ,n p qˤ,,,258,,^ n p qˤ $,default
biblicalaramaic-1325_togoouttocomeforth-1,,biblicalaramaic,1325_togoouttocomeforth,npḳ,npqˤ,n p qˤ,,,258,,^ n p qˤ $,default
jewishpalestinianaramaic-1326_togooutpassbeissuedleavecomeforth-1,,jewishpalestinianaramaic,1326_togooutpassbeissuedleavecomeforth,npḳ,npqˤ,n p qˤ,,,258,,^ n p qˤ $,default
syriac-1327_togoouttoturntotofalltotopassby-1,,syriac,1327_togoouttoturntotofalltotopassby,npḳ,npqˤ,n p qˤ,,,258,,^ n p qˤ $,default
maalula-1324_togoout-1,,maalula,1324_togoout,infeḳ,infeqˤ,i n f e qˤ,,,258,,^ i n f e qˤ $,default
turoyo-1328_iherauskommentocomeout-1,,turoyo,1328_iherauskommentocomeout,nfḳ,nfqˤ,n f qˤ,,,258,,^ n f qˤ $,default
